term_str,n,p,i,n_chars,cat_pos,max_pos,stop,stem_porter,stem_snowball,stem_lancaster,n_pos,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,df,idf,dfidf
waggon,6,8.121266755188474e-06,16.909863792789206,6,{'NN'},NN,0,waggon,waggon,waggon,1,0.00044919371559407767,0.0008983874311881553,0.00044919371559407767,0.0007642124633671834,2,4.807354922057604,9.614709844115207
favoured,4,5.4141778367923166e-06,17.494826293510364,8,"{'VB', 'VBN', 'JJ'}",VBN,0,favour,favour,favo,3,0.00029917073897698434,0.000897512216930953,0.00030773212020526546,0.0003672443941149335,3,4.222392421336448,12.667177264009343
influx,6,8.121266755188474e-06,16.909863792789206,6,"{'VB', 'NN'}",NN,0,influx,influx,influx,2,0.00017948330508131815,0.0008974165254065908,0.00016854909943276954,0.0002535409054462968,5,3.4854268271702415,17.427134135851208
crison,3,4.060633377594237e-06,17.909863792789206,6,{'NNP'},NNP,0,crison,crison,crison,1,0.00044868578829640774,0.0008973715765928155,0.00044868578829640774,0.0004792498177706713,2,4.807354922057604,9.614709844115207
enthralled,3,4.060633377594237e-06,17.909863792789206,10,{'VBN'},VBN,0,enthral,enthral,enthral,1,0.0002990572560284768,0.0008971717680854303,0.0001534745718717813,0.0006416034677611985,3,4.222392421336448,12.667177264009343
seas,3,4.060633377594237e-06,17.909863792789206,4,"{'NNS', 'NN'}",NNS,0,sea,sea,sea,2,0.0002990572560284768,0.0008971717680854303,0.0001534745718717813,0.0006416034677611985,3,4.222392421336448,12.667177264009343
profane,3,4.060633377594237e-06,17.909863792789206,7,"{'NN', 'JJ'}",NN,0,profan,profan,prof,2,0.0002990396459137843,0.0008971189377413528,0.00034219891574166847,0.00036513251654587064,3,4.222392421336448,12.667177264009343
assailed,4,5.4141778367923166e-06,17.494826293510364,8,"{'VBN', 'VBP', 'VBD'}",VBN,0,assail,assail,assail,3,0.00022426343183095185,0.0008970537273238075,0.00022037594204329608,0.0003500372273657814,4,3.807354922057604,15.229419688230417
forwards,5,6.767722295990396e-06,17.172898198623002,8,"{'NNS', 'NN'}",NN,0,forward,forward,forward,2,0.00017936018110231223,0.0008968009055115612,0.00015666247874731397,0.00030504348216088236,5,3.4854268271702415,17.427134135851208
servile,4,5.4141778367923166e-06,17.494826293510364,7,"{'NN', 'JJ'}",NN,0,servil,servil,servil,2,0.00029879512688414856,0.0008963853806524457,0.000357602576441791,0.00042093434566209224,3,4.222392421336448,12.667177264009343
peers,2,2.7070889183961583e-06,18.494826293510364,5,"{'NN', 'VBZ'}",NN,0,peer,peer,peer,2,0.00044818435483266544,0.0008963687096653309,0.00044818435483266544,0.0005370746198254501,2,4.807354922057604,9.614709844115207
gainer,2,2.7070889183961583e-06,18.494826293510364,6,{'NN'},NN,0,gainer,gainer,gain,1,0.00044818435483266544,0.0008963687096653309,0.00044818435483266544,0.0005370746198254501,2,4.807354922057604,9.614709844115207
recognises,3,4.060633377594237e-06,17.909863792789206,10,{'VBZ'},VBZ,0,recognis,recognis,recogn,1,0.0004481798664724728,0.0008963597329449456,0.0004481798664724728,0.000689226512122954,2,4.807354922057604,9.614709844115207
kiss,3,4.060633377594237e-06,17.909863792789206,4,"{'VB', 'JJ'}",VB,0,kiss,kiss,kiss,2,0.0004481798664724728,0.0008963597329449456,0.0004481798664724728,0.000689226512122954,2,4.807354922057604,9.614709844115207
posts,2,2.7070889183961583e-06,18.494826293510364,5,{'NNS'},NNS,0,post,post,post,1,0.00044791585004901,0.00089583170009802,0.00044791585004901,0.0004792498177706713,2,4.807354922057604,9.614709844115207
mortality,4,5.4141778367923166e-06,17.494826293510364,9,"{'VB', 'NN'}",NN,0,mortal,mortal,mort,2,0.0002985682015985887,0.000895704604795766,0.0003626550220163573,0.00037957501090762745,3,4.222392421336448,12.667177264009343
nod,3,4.060633377594237e-06,17.909863792789206,3,"{'VB', 'NN', 'JJ'}",JJ,0,nod,nod,nod,3,0.0002984545322416526,0.0008953635967249577,0.00034219891574166847,0.0003695424839258225,3,4.222392421336448,12.667177264009343
imported,2,2.7070889183961583e-06,18.494826293510364,8,"{'NN', 'VBN'}",NN,0,import,import,import,2,0.00044755548509889983,0.0008951109701977997,0.00044755548509889983,0.0004792498177706713,2,4.807354922057604,9.614709844115207
flour,2,2.7070889183961583e-06,18.494826293510364,5,{'NN'},NN,0,flour,flour,flo,1,0.00044755548509889983,0.0008951109701977997,0.00044755548509889983,0.0004792498177706713,2,4.807354922057604,9.614709844115207
protracted,3,4.060633377594237e-06,17.909863792789206,10,"{'NN', 'VBN'}",VBN,0,protract,protract,protract,2,0.00029831156911808664,0.00089493470735426,0.0003026804603108565,0.0003071500997553246,3,4.222392421336448,12.667177264009343
valid,3,4.060633377594237e-06,17.909863792789206,5,{'JJ'},JJ,0,valid,valid,valid,1,0.00044723713434640804,0.0008944742686928161,0.00044723713434640804,0.0006411088780499572,2,4.807354922057604,9.614709844115207
ad,3,4.060633377594237e-06,17.909863792789206,2,"{'NNP', 'NN', 'JJ'}",JJ,0,ad,ad,ad,3,0.00029811307810178705,0.0008943392343053611,0.00013424450517713566,0.0006580010006757749,3,4.222392421336448,12.667177264009343
maintainers,4,5.4141778367923166e-06,17.494826293510364,11,{'NNS'},NNS,0,maintain,maintain,maintain,1,0.0002233635825526406,0.0008934543302105624,0.00021782502567999318,0.000336755255798479,4,3.807354922057604,15.229419688230417
conditioned,2,2.7070889183961583e-06,18.494826293510364,11,"{'VBN', 'JJ'}",JJ,0,condit,condit,condit,2,0.00044653660803105355,0.0008930732160621071,0.00044653660803105355,0.0005188726305512795,2,4.807354922057604,9.614709844115207
despising,5,6.767722295990396e-06,17.172898198623002,9,"{'VBG', 'NN'}",VBG,0,despis,despis,desp,2,0.00017854145660669389,0.0008927072830334695,0.00015017565716619595,0.00030203005434750795,5,3.4854268271702415,17.427134135851208
pervades,4,5.4141778367923166e-06,17.494826293510364,8,"{'NNS', 'IN', 'VBZ'}",VBZ,0,pervad,pervad,pervad,3,0.0002974973828627669,0.0008924921485883008,0.0003798994485884608,0.00041049897154738944,3,4.222392421336448,12.667177264009343
spoilt,3,4.060633377594237e-06,17.909863792789206,6,"{'VBN', 'JJ'}",VBN,0,spoilt,spoilt,spoilt,2,0.00029739939270655836,0.0008921981781196749,0.00036525885997720135,0.0003734647462706923,3,4.222392421336448,12.667177264009343
encomiums,2,2.7070889183961583e-06,18.494826293510364,9,"{'NNS', 'NN'}",NN,0,encomium,encomium,encom,2,0.0004460732006511006,0.0008921464013022012,0.0004460732006511006,0.0004792498177706713,2,4.807354922057604,9.614709844115207
faultless,3,4.060633377594237e-06,17.909863792789206,9,"{'VBP', 'JJ'}",JJ,0,faultless,faultless,faultless,2,0.00029723766790983443,0.0008917130037295033,0.00034219891574166847,0.0003658918909303681,3,4.222392421336448,12.667177264009343
depict,3,4.060633377594237e-06,17.909863792789206,6,{'VB'},VB,0,depict,depict,depict,1,0.00044564496216759894,0.0008912899243351979,0.00044564496216759894,0.0006904143217086893,2,4.807354922057604,9.614709844115207
pick,3,4.060633377594237e-06,17.909863792789206,4,{'VB'},VB,0,pick,pick,pick,1,0.0002969057523485378,0.0008907172570456133,0.00033532341338440657,0.0003734647462706923,3,4.222392421336448,12.667177264009343
detestation,5,6.767722295990396e-06,17.172898198623002,11,{'NN'},NN,0,detest,detest,detest,1,0.0002967950347394697,0.000890385104218409,0.00035354537564568766,0.0003563801841100986,3,4.222392421336448,12.667177264009343
unquiet,2,2.7070889183961583e-06,18.494826293510364,7,{'JJ'},JJ,0,unquiet,unquiet,unquiet,1,0.0004445850745410726,0.0008891701490821452,0.0004445850745410726,0.0004471958067030329,2,4.807354922057604,9.614709844115207
heightened,2,2.7070889183961583e-06,18.494826293510364,10,"{'VBN', 'VBD'}",VBD,0,heighten,heighten,height,2,0.0004445850745410726,0.0008891701490821452,0.0004445850745410726,0.0004471958067030329,2,4.807354922057604,9.614709844115207
interruption,2,2.7070889183961583e-06,18.494826293510364,12,{'NN'},NN,0,interrupt,interrupt,interrupt,1,0.0004444593170036595,0.000888918634007319,0.0004444593170036595,0.0004673687460682096,2,4.807354922057604,9.614709844115207
barely,2,2.7070889183961583e-06,18.494826293510364,6,{'RB'},RB,0,bare,bare,bar,1,0.0004440979139308152,0.0008881958278616304,0.0004440979139308152,0.0005676413888366518,2,4.807354922057604,9.614709844115207
rogueries,3,4.060633377594237e-06,17.909863792789206,9,"{'NNS', 'NN'}",NN,0,rogueri,rogueri,roguery,2,0.00029586314929199814,0.0008875894478759944,0.00033532341338440657,0.0003734647462706923,3,4.222392421336448,12.667177264009343
humanity,3,4.060633377594237e-06,17.909863792789206,8,"{'NN', 'JJ'}",NN,0,human,human,hum,2,0.00029586314929199814,0.0008875894478759944,0.00033532341338440657,0.0003734647462706923,3,4.222392421336448,12.667177264009343
perpetrators,2,2.7070889183961583e-06,18.494826293510364,12,{'NNS'},NNS,0,perpetr,perpetr,perpet,1,0.0004437196917383064,0.0008874393834766128,0.0004437196917383064,0.0005370746198254501,2,4.807354922057604,9.614709844115207
torrents,2,2.7070889183961583e-06,18.494826293510364,8,"{'NN', 'RB'}",NN,0,torrent,torrent,tor,2,0.0004436054015100365,0.000887210803020073,0.0004436054015100365,0.0004976042772029401,2,4.807354922057604,9.614709844115207
outlet,4,5.4141778367923166e-06,17.494826293510364,6,{'NN'},NN,0,outlet,outlet,outlet,1,0.00022174129908972083,0.0008869651963588833,0.0002076739246071234,0.00037955885974056466,4,3.807354922057604,15.229419688230417
overwhelming,3,4.060633377594237e-06,17.909863792789206,12,"{'VBG', 'JJ'}",JJ,0,overwhelm,overwhelm,overwhelm,2,0.0002955493356420394,0.0008866480069261181,0.00030773212020526546,0.0003563801841100986,3,4.222392421336448,12.667177264009343
beguile,2,2.7070889183961583e-06,18.494826293510364,7,"{'VB', 'VBP'}",VB,0,beguil,beguil,beguil,2,0.00044324121289356,0.00088648242578712,0.00044324121289356,0.00044450808340800775,2,4.807354922057604,9.614709844115207
epimenides,2,2.7070889183961583e-06,18.494826293510364,10,"{'VB', 'NNP'}",NNP,0,epimenid,epimenid,epimenid,2,0.00044324121289356,0.00088648242578712,0.00044324121289356,0.00044450808340800775,2,4.807354922057604,9.614709844115207
enforce,3,4.060633377594237e-06,17.909863792789206,7,{'VB'},VB,0,enforc,enforc,enforc,1,0.00044319699959283524,0.0008863939991856705,0.00044319699959283524,0.0004792498177706713,2,4.807354922057604,9.614709844115207
stealth,3,4.060633377594237e-06,17.909863792789206,7,"{'VB', 'NN'}",NN,0,stealth,stealth,steal,2,0.00029536856021207964,0.0008861056806362389,0.0002815491379166799,0.00042093434566209224,3,4.222392421336448,12.667177264009343
penetrates,5,6.767722295990396e-06,17.172898198623002,10,"{'NNS', 'NN', 'VBZ'}",NNS,0,penetr,penetr,penet,3,0.00044284432352392777,0.0008856886470478555,0.00044284432352392777,0.0004649504252679147,2,4.807354922057604,9.614709844115207
rose,6,8.121266755188474e-06,16.909863792789206,4,"{'NNP', 'VBP', 'VBD'}",VBD,0,rose,rose,ros,3,0.0002213145499363055,0.000885258199745222,0.00015476066992935525,0.00048367837248243967,4,3.807354922057604,15.229419688230417
practitioner,3,4.060633377594237e-06,17.909863792789206,12,{'NN'},NN,0,practition,practition,practit,1,0.0002950828853738497,0.0008852486561215491,0.0003026804603108565,0.00039278069035687883,3,4.222392421336448,12.667177264009343
erase,2,2.7070889183961583e-06,18.494826293510364,5,{'VB'},VB,0,eras,eras,eras,1,0.0004425011294313183,0.0008850022588626366,0.0004425011294313183,0.0004792498177706713,2,4.807354922057604,9.614709844115207
moneymaking,2,2.7070889183961583e-06,18.494826293510364,11,"{'VBG', 'NN'}",NN,0,moneymak,moneymak,moneymak,2,0.0004425011294313183,0.0008850022588626366,0.0004425011294313183,0.0004792498177706713,2,4.807354922057604,9.614709844115207
boiling,5,6.767722295990396e-06,17.172898198623002,7,"{'VBG', 'NN', 'IN'}",NN,0,boil,boil,boil,3,0.00017698179188657424,0.0008849089594328712,0.00014563876095479868,0.0003793455406149588,5,3.4854268271702415,17.427134135851208
exaggerated,4,5.4141778367923166e-06,17.494826293510364,11,"{'VBN', 'RB', 'JJ'}",JJ,0,exagger,exagger,exag,3,0.0002948956397710993,0.000884686919313298,0.000204187456904901,0.0004985703650178826,3,4.222392421336448,12.667177264009343
appealing,5,6.767722295990396e-06,17.172898198623002,9,"{'VBG', 'JJ'}",VBG,0,appeal,appeal,ap,2,0.0002948864197220775,0.0008846592591662326,0.0002851041472880788,0.0003638581947810287,3,4.222392421336448,12.667177264009343
needful,4,5.4141778367923166e-06,17.494826293510364,7,{'JJ'},JJ,0,need,need,nee,1,0.0002211465157944768,0.0008845860631779072,0.00025752189873679725,0.0002774837783002408,4,3.807354922057604,15.229419688230417
reverences,3,4.060633377594237e-06,17.909863792789206,10,"{'NNS', 'VBZ'}",VBZ,0,rever,rever,rev,2,0.0002948041936564288,0.0008844125809692865,0.0002815491379166799,0.00042093434566209224,3,4.222392421336448,12.667177264009343
rumour,3,4.060633377594237e-06,17.909863792789206,6,{'NN'},NN,0,rumour,rumour,rumo,1,0.00029446987166752516,0.0008834096150025755,0.0003032020983294878,0.00039042001121927393,3,4.222392421336448,12.667177264009343
puzzles,5,6.767722295990396e-06,17.172898198623002,7,"{'NNS', 'NN', 'VBZ'}",NN,0,puzzl,puzzl,puzzl,3,0.0002208488505785857,0.0008833954023143428,0.00020122452866907326,0.00034255746295898187,4,3.807354922057604,15.229419688230417
superabundance,2,2.7070889183961583e-06,18.494826293510364,14,{'NN'},NN,0,superabund,superabund,superabund,1,0.0004416671100642653,0.0008833342201285306,0.0004416671100642653,0.0007491592523075586,2,4.807354922057604,9.614709844115207
aloof,2,2.7070889183961583e-06,18.494826293510364,5,{'NN'},NN,0,aloof,aloof,aloof,1,0.0004416662639675954,0.0008833325279351908,0.0004416662639675954,0.0007304900352617541,2,4.807354922057604,9.614709844115207
manifesting,2,2.7070889183961583e-06,18.494826293510364,11,{'VBG'},VBG,0,manifest,manifest,manifest,1,0.0004416662639675954,0.0008833325279351908,0.0004416662639675954,0.0007304900352617541,2,4.807354922057604,9.614709844115207
glorified,2,2.7070889183961583e-06,18.494826293510364,9,{'VBN'},VBN,0,glorifi,glorifi,glor,1,0.0004416662639675954,0.0008833325279351908,0.0004416662639675954,0.0007304900352617541,2,4.807354922057604,9.614709844115207
spared,2,2.7070889183961583e-06,18.494826293510364,6,"{'VBN', 'VBD'}",VBD,0,spare,spare,spar,2,0.0004416662639675954,0.0008833325279351908,0.0004416662639675954,0.0007304900352617541,2,4.807354922057604,9.614709844115207
champions,2,2.7070889183961583e-06,18.494826293510364,9,{'NNS'},NNS,0,champion,champion,champ,1,0.0004416662639675954,0.0008833325279351908,0.0004416662639675954,0.0007304900352617541,2,4.807354922057604,9.614709844115207
corinth,2,2.7070889183961583e-06,18.494826293510364,7,{'NNP'},NNP,0,corinth,corinth,corin,1,0.0004416662639675954,0.0008833325279351908,0.0004416662639675954,0.0007304900352617541,2,4.807354922057604,9.614709844115207
epithet,2,2.7070889183961583e-06,18.494826293510364,7,{'NN'},NN,0,epithet,epithet,epithet,1,0.00044161494924766897,0.0008832298984953379,0.00044161494924766897,0.0004673687460682096,2,4.807354922057604,9.614709844115207
workings,3,4.060633377594237e-06,17.909863792789206,8,"{'NNS', 'NN'}",NNS,0,work,work,work,2,0.00029435633216038504,0.0008830689964811551,0.0003881945776718257,0.00039278069035687883,3,4.222392421336448,12.667177264009343
discernible,4,5.4141778367923166e-06,17.494826293510364,11,"{'VB', 'JJ'}",JJ,0,discern,discern,discern,2,0.00022071699913807206,0.0008828679965522884,0.00023072677351625338,0.00032935596211570967,4,3.807354922057604,15.229419688230417
nemea,2,2.7070889183961583e-06,18.494826293510364,5,{'NNP'},NNP,0,nemea,nemea,neme,1,0.00044125756527570897,0.0008825151305514179,0.00044125756527570897,0.0005232210407115372,2,4.807354922057604,9.614709844115207
negotiations,1,1.3535444591980791e-06,19.494826293510364,12,{'NNS'},NNS,0,negoti,negoti,negoty,1,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,1,5.807354922057604,5.807354922057604
lamprus,1,1.3535444591980791e-06,19.494826293510364,7,{'NNP'},NNP,0,lampru,lamprus,lampr,1,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,1,5.807354922057604,5.807354922057604
aspasias,1,1.3535444591980791e-06,19.494826293510364,8,{'NNP'},NNP,0,aspasia,aspasia,aspasia,1,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,1,5.807354922057604,5.807354922057604
waged,1,1.3535444591980791e-06,19.494826293510364,5,{'VBD'},VBD,0,wage,wage,wag,1,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,1,5.807354922057604,5.807354922057604
lechaeum,1,1.3535444591980791e-06,19.494826293510364,8,{'NNP'},NNP,0,lechaeum,lechaeum,lechae,1,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,1,5.807354922057604,5.807354922057604
laudations,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,laudat,laudat,laud,1,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,1,5.807354922057604,5.807354922057604
archinus,1,1.3535444591980791e-06,19.494826293510364,8,{'NNP'},NNP,0,archinu,archinus,archin,1,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,1,5.807354922057604,5.807354922057604
leontines,1,1.3535444591980791e-06,19.494826293510364,9,{'NNP'},NNP,0,leontin,leontin,leontin,1,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,1,5.807354922057604,5.807354922057604
vicissitude,1,1.3535444591980791e-06,19.494826293510364,11,{'NN'},NN,0,vicissitud,vicissitud,vicissitud,1,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,1,5.807354922057604,5.807354922057604
nourish,1,1.3535444591980791e-06,19.494826293510364,7,{'VB'},VB,0,nourish,nourish,nour,1,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,1,5.807354922057604,5.807354922057604
500000,1,1.3535444591980791e-06,19.494826293510364,6,{'CD'},CD,0,500000,500000,500000,1,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,1,5.807354922057604,5.807354922057604
volunteers,1,1.3535444591980791e-06,19.494826293510364,10,{'NNS'},NNS,0,volunt,volunt,volunt,1,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,0.0008824426260534271,1,5.807354922057604,5.807354922057604
